EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,BackAzimuth,EpicentralDistance,HypocentralDistance,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_ry,GC2_rx,GC2_ry0,GC2_U,GC2_T,Network,DataProvider,StationCode,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,SourceFile,StationID,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,ZLowpass,ZHighpass,PGA,PGV,"PSA(T=0.3000, D=0.050)","PSA(T=0.6000, D=0.050)","PSA(T=1.0000, D=0.050)","PSA(T=3.0000, D=0.050)"
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,51.21,57.69,57.95,56.80,0.46,56.65,0.48,nan,nan,nan,nan,nan,LB,IRIS-DMC,DAC,"Inyo County, Darwin, CA, USA",36.27700,-117.59370,1813.00,100,LB.DAC..HHZ__20241025T080438Z__20241025T081200Z.mseed,LB.DAC..HH,37.50000,0.03332,37.50000,0.03332,37.50000,0.03332,9.74595160E-02,3.93529640E-02,9.63933330E-02,4.42555960E-02,3.17046660E-02,7.06854440E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,175.89,163.93,164.34,162.94,0.47,162.88,0.48,nan,nan,nan,nan,nan,LB,IRIS-DMC,TPH,"Tonopah, Nevada, USA",38.07500,-117.22250,1883.00,100,LB.TPH.01.HHN__20241025T080438Z__20241025T081200Z.mseed,LB.TPH.01.HH,30.92117,0.03382,30.92117,0.03382,33.83684,0.03332,1.35268260E-02,1.17248000E-02,4.16769200E-02,1.93443220E-02,1.74275090E-02,2.51784090E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,90.07,331.12,330.40,330.10,0.47,330.08,0.48,nan,nan,nan,nan,nan,NC,NCEDC,BMS,Mercy Hot Springs,36.66311,-120.79288,810.80,100,NC.BMS.01.HHN__20241025T080438Z__20241025T081200Z.mseed,NC.BMS.01.HH,13.33540,0.04706,13.33540,0.04706,12.55790,0.03332,3.20279780E-03,3.76855470E-03,6.95008130E-03,8.60052810E-03,5.80894820E-03,8.88480940E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,94.01,196.62,196.23,195.62,0.47,195.57,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MBEB,Bear Mountain,36.74569,-119.28349,1016.00,100,NC.MBEB.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.MBEB.01.HN,15.96886,0.37385,15.96886,0.37385,16.45578,0.14734,2.61480930E-02,7.72352420E-03,3.72757190E-02,7.02654440E-03,3.63392700E-03,5.93063910E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,128.66,207.46,207.44,206.45,0.47,206.41,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MBM,Bald Mountain,37.78348,-118.90163,2772.00,100,NC.MBM.01.HHE__20241025T080438Z__20241025T081200Z.mseed,NC.MBM.01.HH,14.16105,0.03591,14.16105,0.03591,14.16105,0.03591,7.67589360E-03,1.53374400E-02,2.13171500E-02,1.75762850E-02,1.57070570E-02,4.22208270E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,125.25,197.83,197.76,196.83,0.47,196.79,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MCB,Casa Benchmark,37.64439,-118.89683,2391.00,100,NC.MCB..HHE__20241025T080438Z__20241025T081200Z.mseed,NC.MCB..HH,16.95755,0.04997,16.95755,0.04997,16.95755,0.03700,2.20043150E-02,2.14661020E-02,3.64757440E-02,3.74186100E-02,3.69511360E-02,2.24537280E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,125.10,193.77,193.69,192.76,0.47,192.72,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MCO,Convict Moraine #3,37.61899,-118.86295,2186.00,100,NC.MCO..HNZ__20241025T080438Z__20241025T081200Z.mseed,NC.MCO..HN,14.16105,0.19896,14.16105,0.19896,15.03781,0.21127,1.05291490E-02,1.02194780E-02,2.80375020E-02,1.66753150E-02,9.13899610E-03,5.96415350E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,123.27,207.39,207.30,206.39,0.47,206.35,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MCY,Mammoth Mtn McCoy #2,37.64293,-119.02914,2943.00,100,NC.MCY..HHZ__20241025T080438Z__20241025T081200Z.mseed,NC.MCY..HH,11.47580,0.09676,11.47580,0.09676,12.55790,0.03700,6.66622670E-03,6.25169160E-03,1.27934480E-02,2.16560920E-02,9.80343190E-03,2.05106960E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,125.98,200.98,200.91,199.98,0.47,199.93,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MDH,Mammoth Hole surface,37.67975,-118.90882,2349.00,100,NC.MDH..HNZ__20241025T080438Z__20241025T081200Z.mseed,NC.MDH..HN,13.33540,0.18736,13.33540,0.18736,11.82572,0.18736,9.86055520E-03,1.10842810E-02,1.61795880E-02,1.70989320E-02,1.42186480E-02,5.06081680E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,123.90,207.07,206.98,206.07,0.47,206.03,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MDY,Dry Creek,37.65804,-119.01215,2789.00,100,NC.MDY..HHN__20241025T080438Z__20241025T081200Z.mseed,NC.MDY..HH,19.12237,0.05635,19.12237,0.05635,18.00746,0.03332,1.70715090E-02,1.60678760E-02,3.18842300E-02,3.22740920E-02,2.45966840E-02,4.62748730E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,95.58,254.29,253.75,253.28,0.47,253.25,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MGS,Gregg Station,36.85805,-119.92023,91.00,100,NC.MGS.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.MGS.01.HN,10.17664,0.12679,10.17664,0.12679,12.18631,0.16615,6.66509950E-03,8.01703030E-03,9.89139300E-03,1.28145790E-02,6.71419090E-03,2.64675460E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,102.04,256.48,255.97,255.46,0.47,255.43,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MHD,Hidden Dam #2,37.11708,-119.89496,176.60,100,NC.MHD.01.HHZ__20241025T080438Z__20241025T081200Z.mseed,NC.MHD.01.HH,27.42062,0.14734,27.42062,0.14734,26.60925,0.03332,7.79457260E-03,2.08490910E-03,5.87684610E-03,3.88495100E-03,1.76154680E-03,8.42801220E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,123.11,210.40,210.30,209.40,0.47,209.35,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MINS,Minaret Summit,37.65377,-119.06093,2796.00,100,NC.MINS..HHZ__20241025T080438Z__20241025T081200Z.mseed,NC.MINS..HH,19.70545,0.03382,19.70545,0.03382,22.22107,0.03332,3.70650780E-03,2.81812030E-03,6.75229620E-03,4.65368080E-03,2.70839990E-03,8.89761270E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,123.27,206.19,206.10,205.19,0.47,205.14,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MLI,Lincoln Peak,37.63676,-119.01791,3075.00,100,NC.MLI..HHE__20241025T080438Z__20241025T081200Z.mseed,NC.MLI..HH,11.47580,0.10588,11.47580,0.10588,11.47580,0.04173,2.32161790E-02,1.56029560E-02,6.12691450E-02,4.01820580E-02,3.14458130E-02,2.60142050E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,124.40,204.72,204.64,203.72,0.47,203.68,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MMLB,Mammoth Lakes Knolls,37.65909,-118.97907,2656.00,100,NC.MMLB..HHE__20241025T080438Z__20241025T081200Z.mseed,NC.MMLB..HH,14.16105,0.09389,14.16105,0.09389,12.94081,0.05468,1.55456880E-02,1.66434730E-02,5.12007510E-02,3.37079500E-02,2.54686210E-02,3.78502360E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,114.18,204.81,204.60,203.81,0.47,203.77,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MMT,Mount Tom,37.37607,-119.17957,2736.40,100,NC.MMT.01.HHZ__20241025T080438Z__20241025T081200Z.mseed,NC.MMT.01.HH,30.92117,0.03930,30.92117,0.03930,31.86402,0.03813,7.64272820E-03,2.63909780E-03,7.73168540E-03,5.70118750E-03,2.61091660E-03,1.29521860E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,122.60,204.99,204.89,203.99,0.47,203.95,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MQ1P,Mammoth Mtn Horseshoe,37.61278,-119.02131,2740.00,100,NC.MQ1P..HHE__20241025T080438Z__20241025T081200Z.mseed,NC.MQ1P..HH,13.33540,0.09676,13.33540,0.09676,14.16105,0.03332,1.01283260E-02,6.29686460E-03,1.84558170E-02,1.18370250E-02,1.03064860E-02,1.17721520E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,109.10,329.54,328.96,328.52,0.47,328.49,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MTL,Turlock Lake,37.62471,-120.57217,75.00,100,NC.MTL.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.MTL.01.HN,10.48695,0.15646,10.48695,0.15646,10.48695,0.35205,4.81502080E-03,3.04175820E-03,9.91871690E-03,5.22079860E-03,3.81131600E-03,1.18218600E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,108.02,217.04,216.71,216.03,0.47,215.99,0.48,nan,nan,nan,nan,nan,NC,NCEDC,MWR,Whisky Ridge,37.22918,-119.39809,1857.00,100,NC.MWR.01.HHN__20241025T080438Z__20241025T081200Z.mseed,NC.MWR.01.HH,26.60925,0.04997,26.60925,0.04997,29.11834,0.03332,4.22235510E-03,3.41696860E-03,6.44772340E-03,6.30108720E-03,2.28739290E-03,8.64120840E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,70.29,300.17,299.65,299.15,0.47,299.12,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PAGB,Antelope Grade,35.73065,-120.24986,480.00,100,NC.PAGB..HHN__20241025T080438Z__20241025T081200Z.mseed,NC.PAGB..HH,13.33540,0.21127,13.33540,0.21127,14.59285,0.18181,3.21841340E-03,4.58447170E-03,7.28260110E-03,1.16360710E-02,5.52190840E-03,1.35217320E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,81.40,294.27,293.65,293.26,0.47,293.23,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PARB,Anticline Ridge,36.24927,-120.34372,466.00,100,NC.PARB.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.PARB.01.HN,9.58330,0.18181,9.58330,0.18181,8.49839,0.26071,3.97571110E-03,4.28688470E-03,1.06823550E-02,1.10073940E-02,5.00036110E-03,1.27838260E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,67.95,280.82,280.38,279.81,0.47,279.78,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PBO,Black Orchard,35.68674,-120.00061,237.00,100,NC.PBO.01.HNN__20241025T080438Z__20241025T081200Z.mseed,NC.PBO.01.HN,11.13623,0.19896,11.13623,0.19896,12.94081,0.21127,4.74900710E-03,3.66011090E-03,1.30444140E-02,9.71070450E-03,5.32686280E-03,1.68469070E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,76.32,294.89,294.31,293.87,0.47,293.84,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PCE,Cedar Canyon,36.01585,-120.29402,355.00,100,NC.PCE.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.PCE.01.HN,10.17664,0.23825,10.17664,0.23825,10.80672,0.31220,2.78500230E-03,3.34179370E-03,5.14797960E-03,4.61028470E-03,3.33626370E-03,8.74728930E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,83.26,295.26,294.63,294.24,0.47,294.21,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PDRB,Domigine Ranch #3,36.33408,-120.36890,447.90,100,NC.PDRB.01.HNZ__20241025T080438Z__20241025T081200Z.mseed,NC.PDRB.01.HN,11.82572,0.19307,11.82572,0.19307,12.55790,0.06548,2.70600750E-03,5.13261420E-03,6.54636260E-03,5.57385770E-03,7.27896990E-03,1.52283740E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,74.01,315.31,314.72,314.29,0.47,314.27,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PHOC,Hog Canyon Seismic Site #3,35.86675,-120.47957,802.00,100,NC.PHOC.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.PHOC.01.HN,8.00290,0.19896,8.00290,0.19896,7.31330,0.30296,3.73834490E-03,3.92946340E-03,6.77855850E-03,9.92345330E-03,6.48590620E-03,1.61786650E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,78.24,299.75,299.14,298.74,0.47,298.71,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PJC,Jacalitos Hills,36.09587,-120.37161,431.00,100,NC.PJC.01.HNZ__20241025T080438Z__20241025T081200Z.mseed,NC.PJC.01.HN,9.02456,0.09971,9.02456,0.09971,9.02456,0.18736,2.90013780E-03,4.09202390E-03,7.05073160E-03,7.64213320E-03,5.75342040E-03,1.41135610E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,81.57,335.50,334.79,334.48,0.47,334.45,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PMPB,Monarch Peak,36.21590,-120.80126,802.00,100,NC.PMPB..HHZ__20241025T080438Z__20241025T081200Z.mseed,NC.PMPB..HH,8.24692,0.16615,8.24692,0.16615,9.29973,0.03700,1.76037230E-03,3.10152660E-03,2.89697400E-03,5.54575860E-03,5.34704690E-03,1.03197180E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,79.42,332.85,332.16,331.83,0.47,331.80,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PPTB,Peach Tree,36.10677,-120.74885,575.80,100,NC.PPTB.01.HNE__20241025T080438Z__20241025T081200Z.mseed,NC.PPTB.01.HN,8.00290,0.21772,8.00290,0.21772,7.31330,0.28529,3.46995010E-03,3.92895530E-03,1.11894920E-02,1.00474300E-02,6.63365200E-03,1.14845320E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,63.23,333.82,333.37,332.80,0.47,332.77,0.48,nan,nan,nan,nan,nan,NC,NCEDC,PZO,Pozo CA,35.29216,-120.42252,529.00,100,NC.PZO.01.HHE__20241025T080438Z__20241025T081200Z.mseed,NC.PZO.01.HH,11.13623,0.26071,11.13623,0.26071,12.55790,0.19896,2.99963370E-03,2.38398250E-03,6.19011050E-03,5.57369180E-03,2.97513380E-03,5.82835810E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,283.44,139.56,139.43,138.58,0.47,138.52,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,AGLV,"Angel Comm. Site, Clark County",36.31900,-115.57400,2631.00,200,NN.AGLV..HNZ__20241025T080438Z__20241025T081200Z.mseed,NN.AGLV..HN,40.00000,0.12361,40.00000,0.12361,40.00000,0.11218,1.61056060E-01,6.81596880E-02,5.52872520E-01,1.23613380E-01,4.49639400E-02,3.15515800E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,138.12,337.58,337.63,336.56,0.47,336.53,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,BFC,"Buffalo Canyon, Nevada  w84gm",38.89380,-119.60940,1744.00,100,NN.BFC..HHZ__20241025T080438Z__20241025T081200Z.mseed,NN.BFC..HH,14.16105,0.03382,14.16105,0.03382,13.33540,0.03332,2.84291660E-03,1.99328640E-03,9.94353590E-03,3.17365890E-03,1.11936570E-03,1.02215880E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,287.34,179.98,179.69,178.98,0.47,178.94,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,CC12,Clark County Firehouse 12; ANSS SM w84gm,36.13370,-115.17090,633.00,200,NN.CC12..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.CC12..HN,12.61606,0.10515,12.61606,0.10515,9.12942,0.12767,1.14755190E-01,6.43285780E-02,4.33486310E-01,1.66040200E-01,8.77661040E-02,8.73616070E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,162.95,313.91,314.41,312.89,0.47,312.87,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,CMK6,"Chalk Mountain, Churchill County, NV, USA",39.31018,-118.11932,1332.00,100,NN.CMK6..HHZ__20241025T080438Z__20241025T081200Z.mseed,NN.CMK6..HH,14.16105,0.05468,14.16105,0.05468,15.03781,0.03332,1.91061990E-03,2.35989300E-03,5.02342690E-03,3.87313590E-03,3.02387050E-03,8.12187350E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,168.93,78.99,79.37,78.06,0.46,77.95,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,GMN,"Gold Mountain, NV, USA",37.30032,-117.26070,2168.00,100,NN.GMN..HHN__20241025T080438Z__20241025T081200Z.mseed,NN.GMN..HH,37.50000,0.08580,37.50000,0.08580,37.50000,0.03332,1.27320310E-01,4.16297010E-02,2.24816180E-01,8.28148220E-02,2.44927510E-02,7.39892020E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,286.58,177.19,176.90,176.19,0.47,176.14,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,HYDE,"Hyde High School, LLNL/ANSS BB+SM w84",36.16090,-115.19310,657.00,200,NN.HYDE..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.HYDE..HN,13.45922,0.13187,13.45922,0.13187,13.03082,0.11218,1.52089040E-01,9.75510570E-02,6.26309010E-01,2.51370300E-01,9.20505000E-02,5.69922670E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,161.56,285.75,286.22,284.74,0.47,284.71,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,KVN,"Kaiserville, Nevada w84gm",39.04840,-118.10120,1829.00,100,NN.KVN..HHE__20241025T080438Z__20241025T081200Z.mseed,NN.KVN..HH,21.56355,0.03332,21.56355,0.03332,22.22107,0.03382,2.12830050E-03,2.73856840E-03,6.46616460E-03,3.38752330E-03,3.95378110E-03,7.61317630E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,144.62,85.74,85.95,84.79,0.46,84.69,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,LCH,"Last Chance Range, CA. (GPS 01/04/2001) w84",37.23290,-117.64590,1414.00,100,NN.LCH..HHN__20241025T080438Z__20241025T081200Z.mseed,NN.LCH..HH,37.50000,0.05807,37.50000,0.05807,37.50000,0.03332,1.66489930E-01,2.88676890E-02,1.13722290E-01,2.95913640E-02,1.50719790E-02,5.04351900E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,286.16,182.54,182.24,181.54,0.47,181.50,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,LV04,Las Vegas Fire Station,36.15980,-115.13150,591.00,200,NN.LV04..HNN__20241025T080438Z__20241025T081200Z.mseed,NN.LV04..HN,11.82572,0.16538,11.82572,0.16538,9.12942,0.10180,1.02087370E-01,7.36673580E-02,2.88686830E-01,3.64003030E-01,1.39256300E-01,1.02040340E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,286.84,165.98,165.73,164.99,0.47,164.94,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,LV07,"Summerlin Fire Station 7, West LV (SUMR)",36.18160,-115.31550,866.00,200,NN.LV07..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.LV07..HN,19.84251,0.18223,19.84251,0.18223,18.00746,0.12767,5.52430730E-02,3.05471930E-02,2.28097550E-01,1.01694930E-01,4.03024290E-02,3.53186430E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,283.89,170.36,170.07,169.36,0.47,169.31,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,LV09,Las Vegas Fire Station,36.24750,-115.24270,664.00,200,NN.LV09..HNN__20241025T080438Z__20241025T081200Z.mseed,NN.LV09..HN,10.73207,0.13187,10.73207,0.13187,11.08489,0.10861,1.05901780E-01,6.74684420E-02,3.02579850E-01,3.04607820E-01,6.82252370E-02,5.23080880E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,290.00,213.70,213.37,212.70,0.47,212.66,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,LYSIM,"Boulder City, NV, DRI Lysimeter Co-Location",35.96390,-114.84660,718.00,100,NN.LYSIM..HHZ__20241025T080438Z__20241025T081200Z.mseed,NN.LYSIM..HH,19.12237,0.04706,19.12237,0.04706,16.45578,0.04049,2.02768140E-01,9.86759100E-02,6.89761430E-01,1.35045530E-01,4.21268990E-02,3.85870540E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,155.67,194.14,194.45,193.14,0.47,193.09,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,MC03,Monte Cristo 03,38.19900,-117.98490,1510.00,200,NN.MC03..HNN__20241025T080438Z__20241025T081200Z.mseed,NN.MC03..HN,12.61606,0.10180,12.61606,0.10180,15.31836,0.11967,1.97096940E-02,1.39410800E-02,6.04623610E-02,4.09154690E-02,1.24391280E-02,2.96234000E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,167.88,124.72,125.10,123.75,0.47,123.68,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,MZPB,"Montezuma,NV,USA analog reactivation",37.70080,-117.38380,2371.00,200,NN.MZPB..HNZ__20241025T080438Z__20241025T081200Z.mseed,NN.MZPB..HN,22.58338,0.08384,22.58338,0.08384,23.32582,0.13187,3.57107790E-02,1.43055560E-02,5.29503110E-02,2.58892370E-02,1.23707300E-02,2.90767960E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,244.42,202.34,202.12,201.34,0.47,201.30,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,PRN,"Pahroc Range, Nevada. (GPS 12/04/2000) w84",37.40650,-115.05120,1464.00,100,NN.PRN..HHZ__20241025T080438Z__20241025T081200Z.mseed,NN.PRN..HH,27.42062,0.05149,27.42062,0.05149,28.25673,0.03332,3.55388090E-02,2.84679870E-02,1.18276710E-01,8.71478100E-02,5.20982750E-02,2.63110780E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,135.62,244.91,244.97,243.90,0.47,243.87,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,QNBC,"Queen Bee, Mono County, California",38.19470,-119.00540,2683.00,200,NN.QNBC..HNZ__20241025T080438Z__20241025T081200Z.mseed,NN.QNBC..HN,5.61982,0.15009,5.61982,0.15009,5.80457,0.09856,5.59484670E-03,4.86531360E-03,1.43933630E-02,1.39791230E-02,6.19418220E-03,1.25779530E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,292.67,157.50,157.32,156.51,0.47,156.46,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,RRK,"Red Rock Park, Nevada w84gm",36.06560,-115.46680,1193.00,200,NN.RRK..HNE__20241025T080438Z__20241025T081200Z.mseed,NN.RRK..HN,25.70285,0.20080,25.70285,0.20080,28.32210,0.11967,2.92865040E-01,1.45335880E-01,1.65722190E+00,3.48260960E-01,1.33774360E-01,6.10565500E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,226.31,166.30,166.34,165.30,0.47,165.25,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,S11A,"Rachel, NV, USA - NN reactivation",37.64440,-115.74720,1456.00,100,NN.S11A..HHE__20241025T080438Z__20241025T081200Z.mseed,NN.S11A..HH,22.22107,0.05468,22.22107,0.05468,30.00622,0.07384,6.99417180E-02,6.98236010E-02,1.74875900E-01,1.40779220E-01,9.40956960E-02,1.37722770E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,274.13,173.52,173.22,172.53,0.47,172.48,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,SHP,"Sheep Range, Nevada w84gm",36.50470,-115.15670,1632.00,200,NN.SHP..HHN__20241025T080438Z__20241025T081200Z.mseed,NN.SHP..HH,34.38855,0.04838,34.38855,0.04838,34.38855,0.03333,4.50678770E-02,2.49313250E-02,1.26562710E-01,5.46953130E-02,2.78375280E-02,1.72550040E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,132.31,284.20,284.16,283.18,0.47,283.15,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,SJC,"Sonora Junction, California w84gm",38.34910,-119.44000,2246.00,200,NN.SJC..HNZ__20241025T080438Z__20241025T081200Z.mseed,NN.SJC..HN,6.19250,0.12767,6.19250,0.12767,5.61982,0.27749,2.41765980E-03,5.80185670E-03,3.95737210E-03,7.66138120E-03,6.45702250E-03,2.06570680E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,159.67,134.75,135.05,133.77,0.47,133.71,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,SLVR,"Silver Peak, NV, USA",37.74140,-117.61430,1289.00,100,NN.SLVR..HHE__20241025T080438Z__20241025T081200Z.mseed,NN.SLVR..HH,30.92117,0.05807,30.92117,0.05807,30.92117,0.05149,9.98060080E-03,1.10661220E-02,2.63923070E-02,1.75921480E-02,9.68491510E-03,2.95497710E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,143.78,253.62,253.83,252.61,0.47,252.58,0.48,nan,nan,nan,nan,nan,NN,IRIS-DMC,TVH1,"TV Hill 1, Hawthorne, NV",38.45740,-118.76580,3136.00,200,NN.TVH1..HNN__20241025T080438Z__20241025T081200Z.mseed,NN.TVH1..HN,5.99540,0.30577,5.99540,0.30577,5.44094,0.33693,5.14995200E-03,4.14295530E-03,1.22569060E-02,1.62315270E-02,6.97411490E-03,1.13128680E-03
